#Plate,Well,Hoped For Transposon Coord,Feature,Average Value,Occupancy,Occupancy Test,Potential Hit,Retest,Rearray or Colony Purify,Comment,Progenitor Collection Plate,Progenitor Collection Well
29,B05,4861496,SO_4662,5.9E-01,True,OK,FALSE,,Rearray,,340,H01
29,B06,3167534,pip,5.9E-01,True,OK,FALSE,,Rearray,,341,E02
29,B07,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
29,B08,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
29,B09,3800262,apaH,6.3E-01,True,OK,FALSE,,Rearray,,344,D10
29,B10,4088800,degS,5.4E-01,True,OK,FALSE,,Rearray,,344,G08
29,B11,4669623,exaC,5.4E-01,True,OK,FALSE,,Rearray,,346,B09
29,B12,-1,Blank,7.1E-01,False,OK,FALSE,,Rearray,,,
29,C01,-1,Blank,6.7E-01,False,OK,FALSE,,Rearray,,,
29,C02,-1,Blank,7.3E-01,False,OK,FALSE,,Rearray,,,
29,C03,4347278,SO_4174,5.6E-01,True,OK,FALSE,,Rearray,,338,G08
29,C04,156408,SO_0148,6.0E-01,True,OK,FALSE,,Rearray,,339,C08
29,C05,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
29,C06,4641092,moaA,6.4E-01,True,OK,FALSE,,Rearray,,341,E06
29,C07,291703,pilQ,6.1E-01,True,OK,FALSE,,Rearray,,342,D05
29,C08,2089011,chrR,6.0E-01,True,OK,FALSE,,Rearray,,343,E12
29,C09,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
29,C10,4894561,vmeB,5.9E-01,True,OK,FALSE,,Rearray,,344,H06
29,C11,3060492,tesA,5.5E-01,True,OK,FALSE,,Rearray,,346,C10
29,C12,4013007,SO_3866,5.4E-01,True,OK,FALSE,,Rearray,,347,E06
29,D01,2500095,acdS,4.3E-01,True,OK,FALSE,,Rearray,,337,G10
29,D02,188492,SO_0184,5.4E-01,True,OK,FALSE,,Rearray,,338,B05
29,D03,3675530,fimU,5.8E-01,True,OK,FALSE,,Rearray,,338,H01
29,D04,3357972,fliP,6.1E-01,True,OK,FALSE,Yes,Rearray,,339,E12
29,D05,78325,pbpC,6.2E-01,True,OK,FALSE,,Rearray,,341,B12
29,D06,1662507,SO_1586,6.1E-01,True,OK,FALSE,,Rearray,,341,F02
29,D07,-1,Blank,6.3E-01,True,CC,FALSE,,Rearray,,,
29,D08,-1,Blank,6.4E-01,True,CC,FALSE,,Rearray,,,
29,D09,4820434,SO_4624,6.1E-01,True,OK,FALSE,,Rearray,,344,D08
29,D10,-1,Blank,7.5E-01,False,OK,FALSE,,Rearray,,,
29,D11,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
29,D12,3911491,SO_3762,5.5E-01,True,OK,FALSE,,Rearray,,347,G10
29,E01,-1,Blank,6.9E-01,False,OK,FALSE,,Rearray,,,
29,E02,2221480,yfiQ,5.1E-01,True,OK,FALSE,Yes,Rearray,,338,D10
29,E03,4506214,aggB,5.7E-01,True,OK,FALSE,,Rearray,,338,H04
29,E04,845706,SO_0827,6.1E-01,True,OK,FALSE,,Rearray,,339,G04
29,E05,1310098,sseA,6.5E-01,True,OK,FALSE,,Rearray,,341,C04
29,E06,1749738,SO_1661,6.0E-01,True,OK,FALSE,,Rearray,,341,G10
29,E07,1768724,ivdE,6.4E-01,True,OK,FALSE,,Rearray,,342,E09
29,E08,1293457,SO_1242,6.0E-01,True,OK,FALSE,,Rearray,,343,F06
29,E09,87334,icfE,6.0E-01,True,OK,FALSE,,Rearray,,344,D09
29,E10,3264128,dctQ,5.5E-01,True,OK,FALSE,,Rearray,,345,A08
29,E11,-1,Blank,6.0E-01,True,CC,FALSE,,Rearray,,,
29,E12,2000173,prpE,5.4E-01,True,OK,FALSE,Yes,Rearray,,347,G11
29,F01,3478389,SO_3331,4.5E-01,True,OK,FALSE,,Rearray,,338,A01
29,F02,3759442,SO_3597,5.3E-01,True,OK,FALSE,,Rearray,,338,D12
29,F03,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
29,F04,3516641,SO_3377,6.1E-01,True,OK,FALSE,,Rearray,,339,H12
29,F05,4874003,SO_4675,6.0E-01,True,OK,FALSE,,Rearray,,341,C09
29,F06,167592,SO_0160,5.9E-01,True,OK,FALSE,,Rearray,,341,H11
29,F07,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
29,F08,2774161,ldh,5.9E-01,True,OK,FALSE,,Rearray,,343,G09
29,F09,417332,SO_0403,5.9E-01,True,OK,FALSE,,Rearray,,344,E04
29,F10,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
29,F11,3373197,fliS,5.6E-01,True,OK,FALSE,Yes,Rearray,,346,G03
29,F12,1347441,gspA,5.6E-01,True,OK,FALSE,,Rearray,,347,G02
29,G01,3274208,SO_3141,4.2E-01,True,OK,FALSE,,Rearray,,338,A06
29,G02,4345012,prrA,5.1E-01,True,OK,FALSE,,Rearray,,338,D05
29,G03,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
29,G04,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
29,G05,2196689,hyaB,5.7E-01,True,OK,FALSE,Yes,Rearray,,341,D12
29,G06,3938655,SO_3786,6.2E-01,True,OK,FALSE,,Rearray,,342,A06
29,G07,4619886,SO_4429,5.9E-01,True,OK,FALSE,,Rearray,,343,B05
29,G08,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
29,G09,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
29,G10,2991444,SO_2868,4.9E-01,True,OK,FALSE,,Rearray,,345,G10
29,G11,3895222,ybiS,5.3E-01,True,OK,FALSE,,Rearray,,346,H03
29,G12,3620835,SO_3474,5.0E-01,True,OK,FALSE,,Rearray,,347,G03
29,H01,4447473,hsdR,3.6E-01,True,OK,FALSE,,Rearray,,338,A07
29,H02,-1,Blank,7.0E-01,False,OK,FALSE,,Rearray,,,
29,H03,2921347,SO_2798,5.1E-01,True,OK,FALSE,,Rearray,,339,A09
29,H04,-1,Blank,7.5E-01,False,OK,FALSE,,Rearray,,,
29,H05,81727,natB,5.4E-01,True,OK,FALSE,,Rearray,,341,D03
29,H06,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
29,H07,-1,Blank,7.5E-01,False,OK,FALSE,,Rearray,,,
29,H08,3750637,SO_3583,4.9E-01,True,OK,FALSE,,Rearray,,344,B07
29,H09,-1,Blank,7.4E-01,False,OK,FALSE,,Rearray,,,
29,H10,-1,Blank,7.3E-01,False,OK,FALSE,,Rearray,,,
29,H11,1899555,ycjX,4.6E-01,True,OK,FALSE,,Rearray,,347,B08
29,H12,379615,res,4.6E-01,True,OK,FALSE,,Rearray,,347,G06
30,A01,3011494,SO_2889,4.3E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,348,A01
30,A02,5075173,SO_A0117,5.2E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,348,F02
30,A03,4918999,SO_4715,5.2E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,349,C12
30,A04,1491268,dmsA,5.5E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow. Extracellular dimethyl sulfoxide/manganese oxide reductase molybdopterin-binding subunit DmsA,350,D11
30,A05,5083446,SO_A0129,5.7E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,351,B11
30,A06,3512567,yceI,5.8E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,352,B05
30,A07,1144405,SO_1102,5.7E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,353,D01
30,A08,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,Plate 30 is all quite slow.,,
30,A09,4187978,SO_4031,5.6E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,355,B04
30,A10,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
30,A11,956734,SO_0928,5.2E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,357,F11
30,A12,2894868,garR,4.7E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,358,H12
30,B01,3351718,flhG,5.3E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,348,A02
30,B02,3482778,SO_3335,5.5E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,348,F09
30,B03,2882810,purM,5.9E-01,True,OK,FALSE,,Rearray,,349,F10
30,B04,4287287,SO_4129,6.0E-01,True,OK,FALSE,,Rearray,,350,D09
30,B05,1273992,SO_1225,6.1E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,351,B08
30,B06,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
30,B07,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
30,B08,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
30,B09,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
30,B10,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
30,B11,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
30,B12,3674260,glnB,5.5E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,359,A09
30,C01,1816516,SO_1732,4.8E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,348,A03
30,C02,4010288,modA,5.4E-01,True,OK,FALSE,,Rearray,,348,G01
30,C03,2228065,SO_2123,6.0E-01,True,OK,FALSE,,Rearray,,349,G01
30,C04,4829799,envZ,6.3E-01,True,OK,FALSE,,Rearray,,350,E04
30,C05,4270814,mshM,6.4E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,351,D02
30,C06,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
30,C07,4363971,SO_4195,6.2E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,353,F01
30,C08,-1,Blank,8.3E-01,False,OK,FALSE,,Rearray,,,
30,C09,4228646,SO_4075,6.1E-01,True,OK,FALSE,,Rearray,,355,D04
30,C10,308390,SO_0302,5.8E-01,True,OK,FALSE,,Rearray,,356,E06
30,C11,3775675,SO_3614,5.7E-01,True,OK,FALSE,,Rearray,,357,G04
30,C12,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
30,D01,1998365,SO_1899,4.7E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,348,A07
30,D02,-1,Blank,7.3E-01,False,OK,FALSE,,Rearray,,,
30,D03,1641610,SO_1563,5.9E-01,True,OK,FALSE,,Rearray,,349,H09
30,D04,1110139,katB,6.3E-01,True,OK,FALSE,,Rearray,,350,F01
30,D05,4665291,cpxR,6.4E-01,True,OK,FALSE,,Rearray,,351,D07
30,D06,3831195,SO_3678,6.5E-01,True,OK,FALSE,,Rearray,,352,D10
30,D07,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
30,D08,508835,nosL,6.4E-01,True,OK,FALSE,,Rearray,,354,E09
30,D09,5029862,SO_A0076,6.3E-01,True,OK,FALSE,,Rearray,,355,F02
30,D10,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
30,D11,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
30,D12,4786949,SO_4593,5.9E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,359,B11
30,E01,3067707,SO_2932,4.7E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,348,B08
30,E02,52884,yibQ,5.5E-01,True,OK,FALSE,,Rearray,,348,G07
30,E03,5105743,SO_A0148,5.9E-01,True,OK,FALSE,,Rearray,,350,A04
30,E04,2818417,gpV,6.3E-01,True,OK,FALSE,,Rearray,,350,F02
30,E05,825276,SO_0813,6.4E-01,True,OK,FALSE,,Rearray,,351,E02
30,E06,328062,SO_0321,6.3E-01,True,OK,FALSE,,Rearray,,352,D08
30,E07,5117586,SO_A0159,6.4E-01,True,OK,FALSE,,Rearray,,353,G07
30,E08,1006884,SO_0975,6.5E-01,True,OK,FALSE,,Rearray,,354,F05
30,E09,3649670,SO_3498,6.1E-01,True,OK,FALSE,,Rearray,,355,F09
30,E10,2942501,yehU,6.5E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,357,A01
30,E11,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
30,E12,4353495,mxdA,5.9E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,359,B07
30,F01,-1,Blank,7.0E-01,False,OK,FALSE,,Rearray,,,
30,F02,3367211,fliF,5.6E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,348,H02
30,F03,3664109,SO_4804,5.9E-01,True,OK,FALSE,,Rearray,,350,C01
30,F04,2141509,yedZ,6.3E-01,True,OK,FALSE,,Rearray,,350,H07
30,F05,3076283,SO_4790,6.3E-01,True,OK,FALSE,,Rearray,,351,F04
30,F06,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
30,F07,263060,ccmA,7.1E-01,True,OK,FALSE,Yes,Rearray,,354,A08
30,F08,4534948,agxT,6.2E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,354,G11
30,F09,2370428,mfd,6.2E-01,True,OK,FALSE,,Rearray,,355,H06
30,F10,1103654,SO_1064,5.8E-01,True,OK,FALSE,,Rearray,,357,C06
30,F11,2784599,SO_2647,5.9E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,358,C10
30,F12,1506876,yagK,5.8E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,359,C12
30,G01,-1,Blank,6.6E-01,False,OK,FALSE,,Rearray,,,
30,G02,688655,gpG,5.4E-01,True,OK,FALSE,,Rearray,,349,A06
30,G03,4162873,SO_4016,5.9E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,350,C12
30,G04,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
30,G05,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
30,G06,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
30,G07,566644,SO_4768,6.0E-01,True,OK,FALSE,,Rearray,,354,B01
30,G08,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
30,G09,2622686,SO_2497,5.9E-01,True,OK,FALSE,,Rearray,,356,A04
30,G10,953577,SO_0923,5.7E-01,True,OK,FALSE,,Rearray,,357,D01
30,G11,4994717,SO_A0032,6.1E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,358,E09
30,G12,201939,SO_0192,5.4E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,359,C02
30,H01,564626,SO_0544,4.1E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,348,D12
30,H02,-1,Blank,6.9E-01,False,OK,FALSE,,Rearray,,,
30,H03,4272803,mshK,5.4E-01,True,OK,TRUE,Yes,Rearray,Plate 30 is all quite slow.,350,C03
30,H04,1702637,truC,5.6E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,351,B10
30,H05,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
30,H06,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
30,H07,1938333,SO_1849,5.6E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,354,C10
30,H08,4144076,SO_4003,5.5E-01,True,OK,TRUE,,Rearray,Plate 30 is all quite slow.,355,A12
30,H09,4117240,nrfA,5.4E-01,True,OK,FALSE,,Rearray,,356,A08
30,H10,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
30,H11,-1,Blank,7.3E-01,False,OK,FALSE,,Rearray,,,
30,H12,1126894,metT,4.8E-01,True,OK,FALSE,,Rearray,,359,D05
31,A01,4562576,SO_4367,6.6E-01,True,OK,TRUE,,Rearray,,359,E05
31,A02,1588699,SO_4777,4.7E-01,True,OK,FALSE,,Rearray,,360,B09
31,A03,952087,SO_0922,5.0E-01,True,OK,FALSE,,Rearray,,361,A03
31,A04,3756850,rstA,5.1E-01,True,OK,FALSE,,Rearray,,362,D02
31,A05,275384,pncC,5.4E-01,True,OK,FALSE,,Rearray,,363,C05
31,A06,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
31,A07,4708685,fdhB,5.3E-01,True,OK,FALSE,Yes,Rearray,,365,F06
31,A08,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
31,A09,821048,SO_0808,5.3E-01,True,OK,FALSE,,Rearray,,367,C08
31,A10,2965818,yfcA,5.0E-01,True,OK,FALSE,,Rearray,,368,E10
31,A11,965050,fba,4.8E-01,True,OK,FALSE,,Rearray,,369,D07
31,A12,4802066,coxB,4.5E-01,True,OK,FALSE,,Rearray,,370,H06
31,B01,-1,Blank,6.7E-01,False,OK,FALSE,,Rearray,,,
31,B02,-1,Blank,7.2E-01,False,OK,FALSE,,Rearray,,,
31,B03,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
31,B04,2169430,hisC,5.9E-01,True,OK,FALSE,,Rearray,,362,D04
31,B05,3200537,prmB,6.1E-01,True,OK,FALSE,,Rearray,,363,F03
31,B06,2305231,SO_2192,6.0E-01,True,OK,FALSE,,Rearray,,365,B01
31,B07,389209,SO_0377,6.1E-01,True,OK,FALSE,,Rearray,,365,G10
31,B08,1285150,torC,6.2E-01,True,OK,FALSE,,Rearray,,366,D11
31,B09,345995,SO_0341,6.2E-01,True,OK,FALSE,,Rearray,,367,F03
31,B10,1694914,SO_1610,5.7E-01,True,OK,FALSE,,Rearray,,368,E11
31,B11,4239073,chiA,5.6E-01,True,OK,FALSE,,Rearray,,369,E10
31,B12,3713051,purK,5.2E-01,True,OK,FALSE,,Rearray,,371,C04
31,C01,988186,dsbC,4.4E-01,True,OK,FALSE,,Rearray,,359,G04
31,C02,1907133,SO_1818,5.1E-01,True,OK,FALSE,,Rearray,,360,E01
31,C03,211419,SO_0203,5.7E-01,True,OK,FALSE,,Rearray,,361,B05
31,C04,547317,rmrA,6.2E-01,True,OK,FALSE,,Rearray,,362,E07
31,C05,467772,SO_0440,6.1E-01,True,OK,FALSE,,Rearray,,363,F04
31,C06,3935794,rhlE,5.8E-01,True,OK,FALSE,,Rearray,,365,C11
31,C07,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
31,C08,2627387,queE,6.2E-01,True,OK,FALSE,,Rearray,,366,D12
31,C09,4363382,SO_4194,6.5E-01,True,OK,FALSE,,Rearray,,367,G12
31,C10,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
31,C11,1632166,rdgC,5.5E-01,True,OK,FALSE,,Rearray,,369,F10
31,C12,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
31,D01,4906072,SO_4704,4.4E-01,True,OK,FALSE,,Rearray,,359,G09
31,D02,4573718,SO_4378,5.2E-01,True,OK,FALSE,,Rearray,,360,F07
31,D03,2090313,SO_1987,5.9E-01,True,OK,FALSE,Yes,Rearray,,361,C11
31,D04,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
31,D05,1322784,puuB,6.1E-01,True,OK,FALSE,,Rearray,,363,H02
31,D06,567067,SO_0545,6.1E-01,True,OK,FALSE,,Rearray,,365,C06
31,D07,4475825,nadP,6.1E-01,True,OK,FALSE,,Rearray,,365,H10
31,D08,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
31,D09,-1,Blank,8.4E-01,False,OK,FALSE,,Rearray,,,
31,D10,2187809,hypD,5.5E-01,True,OK,TRUE,Yes,Rearray,Slow.,368,G10
31,D11,410662,frdC,5.4E-01,True,OK,FALSE,,Rearray,,369,H12
31,D12,2167041,hisH,5.3E-01,True,OK,FALSE,,Rearray,,371,E09
31,E01,5095239,SO_A0139,4.4E-01,True,OK,FALSE,,Rearray,,359,H09
31,E02,-1,Blank,7.3E-01,False,OK,FALSE,,Rearray,,,
31,E03,5106402,SO_A0149,5.9E-01,True,OK,FALSE,,Rearray,,361,C02
31,E04,1941059,rlmL,6.2E-01,True,OK,FALSE,,Rearray,,362,H07
31,E05,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
31,E06,2107018,SO_2008,6.1E-01,True,OK,FALSE,,Rearray,,365,C09
31,E07,4783065,rsmD,6.2E-01,True,OK,FALSE,,Rearray,,365,H07
31,E08,-1,Blank,8.3E-01,False,OK,FALSE,,Rearray,,,
31,E09,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
31,E10,39389,dprA,5.6E-01,True,OK,FALSE,,Rearray,,368,G06
31,E11,2497512,dacB,5.7E-01,True,OK,FALSE,,Rearray,,370,B09
31,E12,402218,SO_0388,5.4E-01,True,OK,FALSE,,Rearray,,371,H02
31,F01,1625703,SO_1550,4.5E-01,True,OK,FALSE,,Rearray,,360,B11
31,F02,1164303,proB,5.3E-01,True,OK,FALSE,,Rearray,,360,G08
31,F03,696123,SO_0679,5.7E-01,True,OK,FALSE,,Rearray,,361,C04
31,F04,1477302,SO_1419,6.3E-01,True,OK,FALSE,,Rearray,,363,A02
31,F05,4420264,recQ,6.2E-01,True,OK,FALSE,,Rearray,,364,A06
31,F06,107037,hutH,6.0E-01,True,OK,FALSE,,Rearray,,365,D07
31,F07,3721517,SO_3560,6.0E-01,True,OK,FALSE,,Rearray,,366,A01
31,F08,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
31,F09,4805527,SO_4610,6.2E-01,True,OK,FALSE,,Rearray,,367,H12
31,F10,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
31,F11,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
31,F12,3335907,SO_3195,5.4E-01,True,OK,FALSE,,Rearray,,371,H03
31,G01,-1,Blank,6.0E-01,False,OK,FALSE,,Rearray,,,
31,G02,1269387,SO_1222,4.9E-01,True,OK,FALSE,,Rearray,,360,H06
31,G03,-1,Blank,7.4E-01,False,OK,FALSE,,Rearray,,,
31,G04,4595914,SO_4404,6.0E-01,True,OK,FALSE,,Rearray,,363,B11
31,G05,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
31,G06,3358815,fliO,6.2E-01,True,OK,FALSE,Yes,Rearray,,365,E09
31,G07,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
31,G08,1121560,SO_1078,6.0E-01,True,OK,FALSE,,Rearray,,367,A02
31,G09,1085225,lrgA,5.8E-01,True,OK,FALSE,,Rearray,,368,D12
31,G10,186355,SO_0181,5.3E-01,True,OK,FALSE,,Rearray,,369,A10
31,G11,2681757,SO_4827,5.1E-01,True,OK,FALSE,,Rearray,,370,E07
31,G12,-1,Blank,7.5E-01,False,OK,FALSE,,Rearray,,,
31,H01,547046,SO_0523,6.1E-01,True,OK,TRUE,,Rearray,,360,B08
31,H02,5029679,SO_A0075,4.4E-01,True,OK,FALSE,,Rearray,,361,A10
31,H03,3445573,SO_3300,4.9E-01,True,OK,FALSE,,Rearray,,361,E08
31,H04,3666986,SO_3513,5.1E-01,True,OK,FALSE,,Rearray,,363,C02
31,H05,2324921,algA,5.3E-01,True,OK,FALSE,,Rearray,,364,C12
31,H06,2318943,SO_2204,5.2E-01,True,OK,FALSE,,Rearray,,365,F10
31,H07,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
31,H08,1299384,SO_1248,5.3E-01,True,OK,FALSE,,Rearray,,367,B11
31,H09,400776,SO_0386,5.2E-01,True,OK,FALSE,,Rearray,,368,D07
31,H10,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
31,H11,4750890,SO_4554,4.9E-01,True,OK,FALSE,,Rearray,,370,F07
31,H12,124217,SO_0113,4.4E-01,True,OK,FALSE,,Rearray,,372,A07
32,A01,2180181,SO_2083,6.3E-01,False,DO,FALSE,,Rearray,,372,A08
32,A02,-1,Blank,6.7E-01,False,OK,FALSE,,Rearray,,,
32,A03,-1,Blank,7.1E-01,False,OK,FALSE,,Rearray,,,
32,A04,4929539,moaA,5.1E-01,True,OK,FALSE,,Rearray,,375,E08
32,A05,2186005,hypA,5.1E-01,True,OK,FALSE,Yes,Rearray,,376,F10
32,A06,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
32,A07,1219200,SO_1176,5.2E-01,True,OK,FALSE,,Rearray,,377,F08
32,A08,347250,prpF,6.2E-01,True,OK,FALSE,Yes,Rearray,,379,A11
32,A09,3950938,rluA,5.0E-01,True,OK,FALSE,,Rearray,,379,G11
32,A10,1842934,SO_1764,4.7E-01,True,OK,FALSE,,Rearray,,381,D03
32,A11,3095922,SO_2960,5.0E-01,True,OK,FALSE,,Rearray,,382,A08
32,A12,2732403,SO_2597,4.6E-01,True,OK,FALSE,,Rearray,,382,G06
32,B01,3593660,SO_4841,4.3E-01,True,OK,FALSE,,Rearray,,372,C10
32,B02,3329232,wbpA,5.6E-01,True,OK,FALSE,,Rearray,,372,G06
32,B03,3242275,tgt,5.6E-01,True,OK,FALSE,,Rearray,,374,F09
32,B04,1702471,yqcC,6.0E-01,True,OK,FALSE,,Rearray,,375,G07
32,B05,3509560,yggL,6.0E-01,True,OK,FALSE,,Rearray,,376,F08
32,B06,656024,nosA,6.1E-01,True,OK,FALSE,,Rearray,,377,C07
32,B07,4350937,mxdC,5.7E-01,True,OK,FALSE,,Rearray,,378,A03
32,B08,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
32,B09,1179007,SO_1137,5.9E-01,True,OK,FALSE,,Rearray,,379,G08
32,B10,944159,SO_0915,5.6E-01,True,OK,FALSE,,Rearray,,381,D04
32,B11,3053721,yfcH,5.7E-01,True,OK,FALSE,,Rearray,,382,B04
32,B12,3071851,SO_2935,5.6E-01,True,OK,FALSE,,Rearray,,382,H01
32,C01,-1,Blank,6.6E-01,False,OK,FALSE,,Rearray,,,
32,C02,4992903,SO_A0031,5.3E-01,True,OK,FALSE,,Rearray,,372,H01
32,C03,2130718,SO_2033,6.0E-01,True,OK,FALSE,,Rearray,,374,G11
32,C04,791984,gcvT,6.1E-01,True,OK,FALSE,,Rearray,,376,A05
32,C05,-1,Blank,6.6E-01,True,CC,FALSE,,Rearray,,,
32,C06,2884674,nagD,6.1E-01,True,OK,FALSE,,Rearray,,377,C08
32,C07,2573607,yciI,6.1E-01,True,OK,FALSE,,Rearray,,378,A04
32,C08,-1,Blank,8.3E-01,False,OK,FALSE,,Rearray,,,
32,C09,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
32,C10,3492183,SO_3346,5.9E-01,True,OK,FALSE,,Rearray,,381,F04
32,C11,4006910,SO_3860,5.7E-01,True,OK,FALSE,,Rearray,,382,B07
32,C12,1175899,SO_1135,5.6E-01,True,OK,FALSE,,Rearray,,382,H10
32,D01,1177542,SO_1136,4.5E-01,True,OK,FALSE,,Rearray,,372,D07
32,D02,1755412,tyrR,5.2E-01,True,OK,FALSE,,Rearray,,373,B04
32,D03,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
32,D04,2789824,tnpA,6.0E-01,True,OK,FALSE,,Rearray,,376,C12
32,D05,3827309,hmuC,6.2E-01,True,OK,FALSE,,Rearray,,376,G03
32,D06,4911102,SO_4708,6.4E-01,True,OK,FALSE,,Rearray,,377,D12
32,D07,2810724,gpG,5.9E-01,True,OK,FALSE,,Rearray,,378,B08
32,D08,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
32,D09,2735253,pepN,6.0E-01,True,OK,FALSE,,Rearray,,380,D11
32,D10,2094259,SO_1994,5.9E-01,True,OK,FALSE,,Rearray,,381,F07
32,D11,2945346,cstA,5.8E-01,True,OK,FALSE,,Rearray,,382,C02
32,D12,1629926,SO_1552,5.6E-01,True,OK,FALSE,,Rearray,,382,H12
