#Condensed Collection Plate,Condensed Collection Row,Condensed Collection Column,Condensed Collection Well,Condensed Collection Plate Row,Condensed Collection Plate Column,Progenitor Collection Plate,Progenitor Collection Row,Progenitor Collection Column,Progenitor Collection Well,Condensation Type,Desired Transposon Coordinate,Desired Feature,Desired Locus Tag
141,B,10,B10,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,C,10,C10,1,141,241,B,7,B07,Rearray,3613852,SO_3468,SO_3468
141,D,10,D10,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,E,10,E10,1,141,241,A,8,A08,Rearray,794130,gcvP,SO_0781
141,F,10,F10,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,G,10,G10,1,141,241,D,9,D09,Rearray,1389314,ptsP,SO_1332
141,H,10,H10,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,A,11,A11,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,B,11,B11,1,141,242,A,10,A10,Rearray,1085202,lrgA,SO_1047
141,C,11,C11,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,D,11,D11,1,141,242,H,10,H10,Rearray,2564439,trmK,SO_2449
141,E,11,E11,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,F,11,F11,1,141,242,C,12,C12,Rearray,355579,SO_0348,SO_0348
141,G,11,G11,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,H,11,H11,1,141,242,E,12,E12,Rearray,3558424,slyD,SO_3417
141,A,12,A12,1,141,242,F,12,F12,Rearray,824372,SO_0812,SO_0812
141,B,12,B12,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,C,12,C12,1,141,242,C,4,C04,Rearray,2686472,lptF,SO_2555
141,D,12,D12,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,E,12,E12,1,141,242,G,4,G04,Rearray,876550,attH,SO_0855
141,F,12,F12,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
141,G,12,G12,1,141,242,D,5,D05,Rearray,4443897,mloA,SO_4266
141,H,12,H12,1,141,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,A,1,A01,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,B,1,B01,1,142,242,F,5,F05,Rearray,2562691,yqfA,SO_2447
142,C,1,C01,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,D,1,D01,1,142,242,A,6,A06,Rearray,3753819,yaaH,SO_3588
142,E,1,E01,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,F,1,F01,1,142,242,G,6,G06,Rearray,805405,rrf,SO_0792
142,G,1,G01,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,H,1,H01,1,142,242,A,7,A07,Rearray,4301309,otr,SO_4144
142,A,2,A02,1,142,242,D,9,D09,Rearray,187701,SO_0182,SO_0182
142,B,2,B02,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,C,2,C02,1,142,243,G,10,G10,Rearray,4585552,SO_4845,SO_4845
142,D,2,D02,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,E,2,E02,1,142,243,H,12,H12,Rearray,4481821,SO_4303,SO_4303
142,F,2,F02,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,G,2,G02,1,142,243,C,3,C03,Rearray,4546998,SO_4354,SO_4354
142,H,2,H02,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,A,3,A03,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,B,3,B03,1,142,243,H,3,H03,Rearray,1630121,SO_1554,SO_1554
142,C,3,C03,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,D,3,D03,1,142,243,A,6,A06,Rearray,2100463,ushA,SO_2001
142,E,3,E03,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,F,3,F03,1,142,243,B,6,B06,Rearray,4802380,coxA,SO_4607
142,G,3,G03,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,H,3,H03,1,142,243,G,8,G08,Rearray,4344438,SO_4171,SO_4171
142,A,4,A04,1,142,243,F,9,F09,Rearray,2028856,SO_1925,SO_1925
142,B,4,B04,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,C,4,C04,1,142,243,G,9,G09,Rearray,1909832,dinG,SO_1819
142,D,4,D04,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,E,4,E04,1,142,244,A,10,A10,Rearray,4591267,yiiD,SO_4397
142,F,4,F04,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,G,4,G04,1,142,244,F,10,F10,Rearray,1854893,sdaR,SO_1774
142,H,4,H04,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,A,5,A05,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,B,5,B05,1,142,244,G,12,G12,Rearray,1196229,SO_1153,SO_1153
142,C,5,C05,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,D,5,D05,1,142,244,C,2,C02,Rearray,1922444,SO_1829,SO_1829
142,E,5,E05,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,F,5,F05,1,142,244,H,2,H02,Rearray,1004876,SO_0973,SO_0973
142,G,5,G05,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,H,5,H05,1,142,244,C,3,C03,Rearray,737339,SO_0720,SO_0720
142,A,6,A06,1,142,244,B,4,B04,Rearray,1768512,ivdE,SO_1681
142,B,6,B06,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,C,6,C06,1,142,244,B,5,B05,Rearray,3885861,pntA,SO_3740
142,D,6,D06,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,E,6,E06,1,142,244,F,5,F05,Rearray,4616502,SO_4425,SO_4425
142,F,6,F06,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,G,6,G06,1,142,244,D,8,D08,Rearray,2311760,SO_2197,SO_2197
142,H,6,H06,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,A,7,A07,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,B,7,B07,1,142,245,H,11,H11,Rearray,4997275,SO_A0175,SO_A0175
142,C,7,C07,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,D,7,D07,1,142,245,A,12,A12,Rearray,1576727,SO_1503,SO_1503
142,E,7,E07,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,F,7,F07,1,142,245,H,2,H02,Rearray,184349,phyH,SO_0180
142,G,7,G07,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,H,7,H07,1,142,245,C,7,C07,Rearray,2966816,SO_2847,SO_2847
142,A,8,A08,1,142,245,G,7,G07,Rearray,990381,SO_0953,SO_0953
142,B,8,B08,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,C,8,C08,1,142,245,B,8,B08,Rearray,1421922,SO_1366,SO_1366
142,D,8,D08,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,E,8,E08,1,142,245,H,8,H08,Rearray,262257,ccmB,SO_0262
142,F,8,F08,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,G,8,G08,1,142,245,D,9,D09,Rearray,4595975,SO_4404,SO_4404
142,H,8,H08,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,A,9,A09,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,B,9,B09,1,142,245,G,9,G09,Rearray,4713949,SO_4519,SO_4519
142,C,9,C09,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,D,9,D09,1,142,246,H,10,H10,Rearray,2435544,cheR,SO_2325
142,E,9,E09,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,F,9,F09,1,142,246,C,12,C12,Rearray,3102702,SO_2969,SO_2969
142,G,9,G09,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,H,9,H09,1,142,246,H,12,H12,Rearray,188136,SO_0183,SO_0183
142,A,10,A10,1,142,246,G,4,G04,Rearray,2469407,ccoQ,SO_2362
142,B,10,B10,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,C,10,C10,1,142,246,G,6,G06,Rearray,751734,nicT,SO_0737
142,D,10,D10,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,E,10,E10,1,142,246,D,7,D07,Rearray,80590,SO_0068,SO_0068
142,F,10,F10,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,G,10,G10,1,142,246,D,8,D08,Rearray,1685378,pfaA,SO_1602
142,H,10,H10,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,A,11,A11,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,B,11,B11,1,142,247,A,11,A11,Rearray,4285371,ftsN,SO_4124
142,C,11,C11,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,D,11,D11,1,142,247,C,11,C11,Rearray,179595,gspK,SO_0173
142,E,11,E11,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,F,11,F11,1,142,247,A,4,A04,Rearray,3033413,SO_2906,SO_2906
142,G,11,G11,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,H,11,H11,1,142,247,D,4,D04,Rearray,1958756,SO_1866,SO_1866
142,A,12,A12,1,142,247,E,4,E04,Rearray,3929229,cyaB,SO_3778
142,B,12,B12,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,C,12,C12,1,142,247,D,5,D05,Rearray,4656381,SO_4467,SO_4467
142,D,12,D12,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,E,12,E12,1,142,247,F,5,F05,Rearray,2346767,hrpA,SO_2229
142,F,12,F12,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
142,G,12,G12,1,142,247,A,9,A09,Rearray,3605162,SO_3458,SO_3458
142,H,12,H12,1,142,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,A,1,A01,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,B,1,B01,1,143,247,C,9,C09,Rearray,3547590,SO_3410,SO_3410
143,C,1,C01,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,D,1,D01,1,143,248,E,1,E01,Rearray,988398,recJ,SO_0952
143,E,1,E01,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,F,1,F01,1,143,248,H,10,H10,Rearray,3343978,cheW,SO_3203
143,G,1,G01,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,H,1,H01,1,143,248,E,11,E11,Rearray,4557013,SO_4361,SO_4361
143,A,2,A02,1,143,248,H,12,H12,Rearray,3094199,V,SO_2956
143,B,2,B02,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,C,2,C02,1,143,248,C,5,C05,Rearray,2151445,SO_2052,SO_2052
143,D,2,D02,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,E,2,E02,1,143,248,H,7,H07,Rearray,1430100,SO_1372,SO_1372
143,F,2,F02,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,G,2,G02,1,143,249,E,1,E01,Rearray,4880987,SO_4681,SO_4681
143,H,2,H02,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,A,3,A03,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,B,3,B03,1,143,249,H,1,H01,Rearray,2753187,udk,SO_2617
143,C,3,C03,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,D,3,D03,1,143,249,G,7,G07,Rearray,1654832,gst,SO_1577
143,E,3,E03,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,F,3,F03,1,143,249,C,9,C09,Rearray,1383788,yhcC,SO_1326
143,G,3,G03,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,H,3,H03,1,143,25,A,11,A11,Rearray,2964726,sbcD,SO_2844
143,A,4,A04,1,143,25,F,2,F02,Rearray,1306185,SO_1256,SO_1256
143,B,4,B04,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,C,4,C04,1,143,25,G,2,G02,Rearray,4456011,tnpA,SO_4278
143,D,4,D04,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,E,4,E04,1,143,25,D,3,D03,Rearray,3396959,SO_3261,SO_3261
143,F,4,F04,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,G,4,G04,1,143,25,E,3,E03,Rearray,917229,aguB,SO_0888
143,H,4,H04,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,A,5,A05,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,B,5,B05,1,143,25,H,4,H04,Rearray,3106328,SO_4792,SO_4792
143,C,5,C05,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,D,5,D05,1,143,25,G,5,G05,Rearray,3116164,SO_2993,SO_2993
143,E,5,E05,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,F,5,F05,1,143,250,C,12,C12,Rearray,3826271,hmuB,SO_3673
143,G,5,G05,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,H,5,H05,1,143,250,G,12,G12,Rearray,1576035,SO_1502,SO_1502
143,A,6,A06,1,143,250,D,2,D02,Rearray,159169,SO_0150,SO_0150
143,B,6,B06,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,C,6,C06,1,143,250,E,2,E02,Rearray,2469874,ccoO,SO_2363
143,D,6,D06,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,E,6,E06,1,143,250,A,3,A03,Rearray,3637528,SO_3489,SO_3489
143,F,6,F06,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,G,6,G06,1,143,250,D,3,D03,Rearray,5002434,SO_A0044,SO_A0044
143,H,6,H06,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,A,7,A07,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,B,7,B07,1,143,250,E,8,E08,Rearray,933658,nqrF,SO_0907
143,C,7,C07,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,D,7,D07,1,143,251,C,1,C01,Rearray,3760632,cysM,SO_3598
143,E,7,E07,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,F,7,F07,1,143,251,F,10,F10,Rearray,4050230,cpdA,SO_3901
143,G,7,G07,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,H,7,H07,1,143,251,G,3,G03,Rearray,4053188,SO_3905,SO_3905
143,A,8,A08,1,143,251,C,4,C04,Rearray,1321099,potH,SO_1272
143,B,8,B08,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,C,8,C08,1,143,251,D,4,D04,Rearray,2562054,SO_2446,SO_2446
143,D,8,D08,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,E,8,E08,1,143,251,D,5,D05,Rearray,264790,ccmI,SO_0265
143,F,8,F08,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,G,8,G08,1,143,251,E,5,E05,Rearray,1565426,glgP,SO_1496
143,H,8,H08,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,A,9,A09,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,B,9,B09,1,143,251,G,7,G07,Rearray,1201767,SO_1157,SO_1157
143,C,9,C09,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,D,9,D09,1,143,251,D,9,D09,Rearray,1903641,comEA,SO_1813
143,E,9,E09,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,F,9,F09,1,143,252,A,1,A01,Rearray,4632972,SO_4445,SO_4445
143,G,9,G09,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,H,9,H09,1,143,252,C,2,C02,Rearray,3716971,SO_3558,SO_3558
143,A,10,A10,1,143,252,D,4,D04,Rearray,1855297,SO_1775,SO_1775
143,B,10,B10,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,C,10,C10,1,143,252,G,5,G05,Rearray,2596291,can,SO_2474
143,D,10,D10,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,E,10,E10,1,143,252,H,5,H05,Rearray,1076420,cobU,SO_1037
143,F,10,F10,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,G,10,G10,1,143,252,C,7,C07,Rearray,3753056,SO_3587,SO_3587
143,H,10,H10,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,A,11,A11,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,B,11,B11,1,143,252,G,8,G08,Rearray,4357690,SO_4187,SO_4187
143,C,11,C11,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,D,11,D11,1,143,253,B,1,B01,Rearray,4602193,bipA,SO_4408
143,E,11,E11,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,F,11,F11,1,143,253,G,1,G01,Rearray,3848506,SO_3697,SO_3697
143,G,11,G11,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,H,11,H11,1,143,253,H,10,H10,Rearray,3581559,truD,SO_3436
143,A,12,A12,1,143,253,C,7,C07,Rearray,1762172,metA,SO_1676
143,B,12,B12,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,C,12,C12,1,143,253,G,9,G09,Rearray,33776,trkA,SO_0029
143,D,12,D12,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,E,12,E12,1,143,254,B,10,B10,Rearray,4243078,SO_4088,SO_4088
143,F,12,F12,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
143,G,12,G12,1,143,254,D,11,D11,Rearray,1125485,SO_1085,SO_1085
143,H,12,H12,1,143,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,A,1,A01,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,B,1,B01,1,144,254,D,4,D04,Rearray,1435913,SO_1378,SO_1378
144,C,1,C01,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,D,1,D01,1,144,254,H,4,H04,Rearray,2995405,SO_2876,SO_2876
144,E,1,E01,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,F,1,F01,1,144,254,D,5,D05,Rearray,1313177,SO_1264,SO_1264
144,G,1,G01,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,H,1,H01,1,144,254,H,5,H05,Rearray,4807297,ctaA,SO_4613
144,A,2,A02,1,144,254,G,7,G07,Rearray,2500351,acdS,SO_2395
144,B,2,B02,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,C,2,C02,1,144,254,H,7,H07,Rearray,2519989,SO_2414,SO_2414
144,D,2,D02,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,E,2,E02,1,144,254,B,8,B08,Rearray,4882082,SO_4682,SO_4682
144,F,2,F02,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,G,2,G02,1,144,255,G,1,G01,Rearray,2958096,SO_2840,SO_2840
144,H,2,H02,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,A,3,A03,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,B,3,B03,1,144,255,C,10,C10,Rearray,866136,SO_0843,SO_0843
144,C,3,C03,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,D,3,D03,1,144,255,A,12,A12,Rearray,386464,SO_0373,SO_0373
144,E,3,E03,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,F,3,F03,1,144,255,F,4,F04,Rearray,5036884,SO_A0086,SO_A0086
144,G,3,G03,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,H,3,H03,1,144,255,G,6,G06,Rearray,102056,SO_0093,SO_0093
144,A,4,A04,1,144,255,D,8,D08,Rearray,1233624,SO_1190,SO_1190
144,B,4,B04,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,C,4,C04,1,144,255,H,8,H08,Rearray,3578978,nlpD,SO_3433
144,D,4,D04,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,E,4,E04,1,144,256,B,10,B10,Rearray,4834288,SO_4636,SO_4636
144,F,4,F04,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,G,4,G04,1,144,256,B,12,B12,Rearray,1798949,SO_1709,SO_1709
144,H,4,H04,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,A,5,A05,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,B,5,B05,1,144,256,C,12,C12,Rearray,1297136,argW,SO_1245
144,C,5,C05,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,D,5,D05,1,144,256,B,4,B04,Rearray,3377665,fliC,SO_3238
144,E,5,E05,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,F,5,F05,1,144,256,H,7,H07,Rearray,572861,SO_0551,SO_0551
144,G,5,G05,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,H,5,H05,1,144,257,E,1,E01,Rearray,4213322,SO_4058,SO_4058
144,A,6,A06,1,144,257,A,3,A03,Rearray,326843,SO_0320,SO_0320
144,B,6,B06,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,C,6,C06,1,144,257,H,3,H03,Rearray,853849,SO_0835,SO_0835
144,D,6,D06,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,E,6,E06,1,144,257,F,4,F04,Rearray,495002,SO_0470,SO_0470
144,F,6,F06,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,G,6,G06,1,144,257,G,4,G04,Rearray,1899430,ycjX,SO_1810
144,H,6,H06,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,A,7,A07,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,B,7,B07,1,144,257,B,5,B05,Rearray,3185393,truA,SO_3068
144,C,7,C07,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,D,7,D07,1,144,257,G,5,G05,Rearray,3834091,calB,SO_3683
144,E,7,E07,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,F,7,F07,1,144,257,A,7,A07,Rearray,4084004,purA,SO_3937
144,G,7,G07,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,H,7,H07,1,144,257,H,8,H08,Rearray,1507617,SO_1444,SO_1444
144,A,8,A08,1,144,257,B,9,B09,Rearray,1036340,SO_1002,SO_1002
144,B,8,B08,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,C,8,C08,1,144,257,G,9,G09,Rearray,167729,SO_0160,SO_0160
144,D,8,D08,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,E,8,E08,1,144,258,H,1,H01,Rearray,1770505,ivdG,SO_1683
144,F,8,F08,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,G,8,G08,1,144,258,D,10,D10,Rearray,279812,ppc,SO_0274
144,H,8,H08,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,A,9,A09,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,B,9,B09,1,144,258,G,10,G10,Rearray,2360805,SO_2245,SO_2245
144,C,9,C09,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,D,9,D09,1,144,258,A,11,A11,Rearray,3784615,SO_3624,SO_3624
144,E,9,E09,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,F,9,F09,1,144,258,D,2,D02,Rearray,1165213,proA,SO_1122
144,G,9,G09,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,H,9,H09,1,144,258,A,4,A04,Rearray,1977337,SO_1881,SO_1881
144,A,10,A10,1,144,258,A,6,A06,Rearray,4620949,SO_4430,SO_4430
144,B,10,B10,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,C,10,C10,1,144,258,E,7,E07,Rearray,4508621,SO_4321,SO_4321
144,D,10,D10,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,E,10,E10,1,144,259,F,1,F01,Rearray,4328903,sye3,SO_4153
144,F,10,F10,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,G,10,G10,1,144,259,F,10,F10,Rearray,4263111,mshD,SO_4103
144,H,10,H10,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,A,11,A11,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,B,11,B11,1,144,259,A,2,A02,Rearray,335264,rdoA,SO_0332
144,C,11,C11,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,D,11,D11,1,144,259,A,8,A08,Rearray,706188,SO_0688,SO_0688
144,E,11,E11,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,F,11,F11,1,144,26,C,1,C01,Rearray,4470041,pstA,SO_4290
144,G,11,G11,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,H,11,H11,1,144,26,A,10,A10,Rearray,4933598,SO_4729,SO_4729
144,A,12,A12,1,144,26,E,11,E11,Rearray,3681602,pilY,SO_3525
144,B,12,B12,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,C,12,C12,1,144,26,G,2,G02,Rearray,4676902,SO_4490,SO_4490
144,D,12,D12,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,E,12,E12,1,144,26,A,7,A07,Rearray,634464,petB,SO_0609
144,F,12,F12,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
144,G,12,G12,1,144,26,E,7,E07,Rearray,3888948,SO_3743,SO_3743
144,H,12,H12,1,144,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,A,1,A01,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,B,1,B01,1,145,26,D,8,D08,Rearray,3131643,trpG,SO_3020
145,C,1,C01,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,D,1,D01,1,145,26,E,8,E08,Rearray,2797436,SO_4789,SO_4789
145,E,1,E01,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,F,1,F01,1,145,26,F,9,F09,Rearray,4433291,SO_4257,SO_4257
145,G,1,G01,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,H,1,H01,1,145,260,D,1,D01,Rearray,1263838,deoC,SO_1217
145,A,2,A02,1,145,260,A,10,A10,Rearray,1040871,yghX,SO_1006
145,B,2,B02,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,C,2,C02,1,145,260,H,11,H11,Rearray,4199564,SO_4046,SO_4046
145,D,2,D02,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,E,2,E02,1,145,260,H,12,H12,Rearray,2172919,SO_2075,SO_2075
145,F,2,F02,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,G,2,G02,1,145,260,F,2,F02,Rearray,3028803,SO_2901,SO_2901
145,H,2,H02,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,A,3,A03,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,B,3,B03,1,145,260,C,5,C05,Rearray,2142574,gloA,SO_2044
145,C,3,C03,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,D,3,D03,1,145,260,H,5,H05,Rearray,4204960,SO_4051,SO_4051
145,E,3,E03,1,145,NA,NA,NA,NA,NA,-1,BLANK,BLANK
145,F,3,F03,1,145,260,G,6,G06,Rearray,5018854,SO_A0060,SO_A0060
